Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/2           __receivers_MOD_rec_init [44]
[133]    0.0    0.00    0.00       2         __time_evol_MOD_time_getnbtimesteps [133]
-----------------------------------------------
                0.00    0.00       1/1           __bc_gen_MOD_bc_init [39]
[134]    0.0    0.00    0.00       1         __bc_dirneu_MOD_bc_dirneu_init [134]
                0.00    0.00       1/4           __spec_grid_MOD_bc_inquire [121]
                0.00    0.00       1/4           __bc_periodic_MOD_bc_perio_intersects [119]
                0.00    0.00       1/4           __spec_grid_MOD_bc_get_normal_and_weights [120]
-----------------------------------------------
                0.00    0.00       1/1           __bc_gen_MOD_bc_read [142]
[135]    0.0    0.00    0.00       1         __bc_dirneu_MOD_bc_dirneu_read [135]
-----------------------------------------------
                0.00    0.00       1/1           __bc_gen_MOD_bc_read [142]
[136]    0.0    0.00    0.00       1         __bc_dynflt_MOD_bc_dynflt_read [136]
                0.00    0.00       9/19          __distribution_cd_MOD_dist_cd_read [108]
                0.00    0.00       1/1           __bc_dynflt_swf_MOD_swf_read [140]
                0.00    0.00       1/1           __bc_dynflt_normal_MOD_normal_read [138]
                0.00    0.00       1/1           __bc_dynflt_twf_MOD_twf_read [141]
-----------------------------------------------
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_init [40]
[137]    0.0    0.00    0.00       1         __bc_dynflt_normal_MOD_normal_init [137]
-----------------------------------------------
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_read [136]
[138]    0.0    0.00    0.00       1         __bc_dynflt_normal_MOD_normal_read [138]
-----------------------------------------------
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_init [40]
[139]    0.0    0.00    0.00       1         __bc_dynflt_swf_MOD_swf_init [139]
                0.00    0.00       5/13          __distribution_cd_MOD_dist_cd_init_1 [112]
-----------------------------------------------
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_read [136]
[140]    0.0    0.00    0.00       1         __bc_dynflt_swf_MOD_swf_read [140]
                0.00    0.00       5/19          __distribution_cd_MOD_dist_cd_read [108]
-----------------------------------------------
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_read [136]
[141]    0.0    0.00    0.00       1         __bc_dynflt_twf_MOD_twf_read [141]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[142]    0.0    0.00    0.00       1         __bc_gen_MOD_bc_read [142]
                0.00    0.00       2/2           __bc_abso_MOD_bc_abso_read [127]
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_read [136]
                0.00    0.00       1/1           __bc_dirneu_MOD_bc_dirneu_read [135]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[143]    0.0    0.00    0.00       1         __echo_MOD_echo_set [143]
-----------------------------------------------
                0.00    0.00       1/1           __spec_grid_MOD_se_init [171]
[144]    0.0    0.00    0.00       1         __fem_grid_MOD_fe_getnbelements [144]
-----------------------------------------------
                0.00    0.00       1/1           __spec_grid_MOD_se_init [171]
[145]    0.0    0.00    0.00       1         __fem_grid_MOD_fe_getnbnodes [145]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_structured_MOD_mesh_structured_renumber [162]
[146]    0.0    0.00    0.00       1         __fem_grid_MOD_fe_reorder [146]
-----------------------------------------------
                0.00    0.00       1/1           __fem_grid_MOD_fe_getedgeconn [70]
[147]    0.0    0.00    0.00       1         __fem_grid_MOD_fe_setconnectivity [147]
                0.00    0.00   64241/66653       __generic_list_MOD_li_remove_head [62]
                0.00    0.00   64241/98169       __generic_list_MOD_li_associated [61]
                0.00    0.00   51200/53608       __generic_list_MOD_li_add_to_head [68]
                0.00    0.00   13041/13049       __generic_list_MOD_li_init_list [73]
                0.00    0.00   13041/13041       __generic_list_MOD_li_get_len [75]
-----------------------------------------------
                0.00    0.00       1/1           __spec_grid_MOD_se_init [171]
[148]    0.0    0.00    0.00       1         __fem_grid_MOD_fe_unsetconnectivity [148]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[149]    0.0    0.00    0.00       1         __fields_class_MOD_fields_init [149]
                0.00    0.00       3/3           __fields_class_MOD___copy_fields_class_Fields_type [123]
-----------------------------------------------
                0.00    0.00       1/1           __spec_grid_MOD_se_init [171]
[150]    0.0    0.00    0.00       1         __gll_MOD_get_gll_info [150]
                0.00    0.00      25/25          __gll_MOD_hdgll [107]
                0.00    0.00       1/1           __gll_MOD_zwgljd [152]
-----------------------------------------------
                0.00    0.00       1/1           __spec_grid_MOD_se_init [171]
[151]    0.0    0.00    0.00       1         __gll_MOD_print_gll_a [151]
                0.00    0.00       1/141         __stdio_MOD_io_new_unit [96]
-----------------------------------------------
                0.00    0.00       1/1           __gll_MOD_get_gll_info [150]
[152]    0.0    0.00    0.00       1         __gll_MOD_zwgljd [152]
                0.00    0.00      19/19          __generic_list_MOD_li_check_list [109]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[153]    0.0    0.00    0.00       1         __input_MOD_read_main [153]
                0.00    0.00       1/141         __stdio_MOD_io_new_unit [96]
                0.00    0.00       1/1           __echo_MOD_echo_set [143]
                0.00    0.00       1/1           __time_evol_MOD_time_read [177]
                0.00    0.00       1/1           __mesh_gen_MOD_mesh_read [159]
                0.00    0.00       1/1           __mat_gen_MOD_mat_read [155]
                0.00    0.00       1/1           __bc_gen_MOD_bc_read [142]
                0.00    0.00       1/1           __sources_MOD_so_read [169]
                0.00    0.00       1/1           __receivers_MOD_rec_read [167]
                0.00    0.00       1/1           __plot_gen_MOD_read_plot_gen [164]
-----------------------------------------------
                0.00    0.00       1/1           __mat_gen_MOD_mat_read [155]
[154]    0.0    0.00    0.00       1         __mat_elastic_MOD_mat_elast_read [154]
                0.00    0.00       5/19          __distribution_cd_MOD_dist_cd_read [108]
                0.00    0.00       5/5           __prop_mat_MOD_mat_setprop_input [117]
                0.00    0.00       3/3           __prop_mat_MOD_mat_setkind [124]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[155]    0.0    0.00    0.00       1         __mat_gen_MOD_mat_read [155]
                0.00    0.00       1/1           __mat_elastic_MOD_mat_elast_read [154]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_gen_MOD_mesh_build [158]
[156]    0.0    0.00    0.00       1         __mesh_cartesian_MOD_cart_build [156]
                0.00    0.00   12800/64480       __utils_MOD_sub2ind [63]
                0.00    0.00       3/18          __memory_info_MOD_memo_echo [111]
                0.00    0.00       3/26          __memory_info_MOD_storearray [104]
                0.00    0.00       1/1           __mesh_structured_MOD_mesh_structured_connectivity [161]
                0.00    0.00       1/1           __mesh_structured_MOD_mesh_structured_boundaries [160]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_gen_MOD_mesh_read [159]
[157]    0.0    0.00    0.00       1         __mesh_cartesian_MOD_cart_read [157]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[158]    0.0    0.00    0.00       1         __mesh_gen_MOD_mesh_build [158]
                0.00    0.00       2/141         __stdio_MOD_io_new_unit [96]
                0.00    0.00       1/1           __mesh_structured_MOD_mesh_structured_renumber [162]
                0.00    0.00       1/1           __mesh_cartesian_MOD_cart_build [156]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[159]    0.0    0.00    0.00       1         __mesh_gen_MOD_mesh_read [159]
                0.00    0.00       1/1           __mesh_cartesian_MOD_cart_read [157]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_cartesian_MOD_cart_build [156]
[160]    0.0    0.00    0.00       1         __mesh_structured_MOD_mesh_structured_boundaries [160]
                0.00    0.00     480/64480       __utils_MOD_sub2ind [63]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_cartesian_MOD_cart_build [156]
[161]    0.0    0.00    0.00       1         __mesh_structured_MOD_mesh_structured_connectivity [161]
                0.00    0.00   51200/64480       __utils_MOD_sub2ind [63]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_gen_MOD_mesh_build [158]
[162]    0.0    0.00    0.00       1         __mesh_structured_MOD_mesh_structured_renumber [162]
                0.00    0.00  102400/102400      __utils_MOD_sub2ind_b [60]
                0.00    0.00       1/1           __rcmlib_MOD_genrcm [165]
                0.00    0.00       1/1           __rcmlib_MOD_perm_inverse [166]
                0.00    0.00       1/1           __fem_grid_MOD_fe_reorder [146]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[163]    0.0    0.00    0.00       1         __plot_gen_MOD_plot_init [163]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[164]    0.0    0.00    0.00       1         __plot_gen_MOD_read_plot_gen [164]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_structured_MOD_mesh_structured_renumber [162]
[165]    0.0    0.00    0.00       1         __rcmlib_MOD_genrcm [165]
                0.00    0.00       2/2           __rcmlib_MOD_level_set [131]
-----------------------------------------------
                0.00    0.00       1/1           __mesh_structured_MOD_mesh_structured_renumber [162]
[166]    0.0    0.00    0.00       1         __rcmlib_MOD_perm_inverse [166]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[167]    0.0    0.00    0.00       1         __receivers_MOD_rec_read [167]
-----------------------------------------------
                0.00    0.00       1/1           MAIN__ [1]
[168]    0.0    0.00    0.00       1         __receivers_MOD_rec_write [168]
                0.00    0.00       1/141         __stdio_MOD_io_new_unit [96]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[169]    0.0    0.00    0.00       1         __sources_MOD_so_read [169]
-----------------------------------------------
                0.00    0.00       1/1           __mat_gen_MOD_mat_init_work [38]
[170]    0.0    0.00    0.00       1         __spec_grid_MOD_se_firstelementtagged [170]
                0.00    0.00       1/1           __utils_MOD_unique [178]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[171]    0.0    0.00    0.00       1         __spec_grid_MOD_se_init [171]
                0.00    0.00   33928/98169       __generic_list_MOD_li_associated [61]
                0.00    0.00   32480/32480       __generic_list_MOD_li_get_next [69]
                0.00    0.00   25840/25840       __fem_grid_MOD_fe_getedgeconn [70]
                0.00    0.00   13041/13041       __fem_grid_MOD_fe_getvertexconn [74]
                0.00    0.00   12800/464423      __fem_grid_MOD_fe_getelementcoord [56]
                0.00    0.00    2412/66653       __generic_list_MOD_li_remove_head [62]
                0.00    0.00    2408/53608       __generic_list_MOD_li_add_to_head [68]
                0.00    0.00     960/960         __generic_list_MOD_li_get_head [93]
                0.00    0.00     480/480         __spec_grid_MOD_se_get_edge_nodes [94]
                0.00    0.00      25/25          __fem_grid_MOD_fe_getdershape [105]
                0.00    0.00      25/25          __fem_grid_MOD_fe_getshape [106]
                0.00    0.00       8/13049       __generic_list_MOD_li_init_list [73]
                0.00    0.00       4/13524       __spec_grid_MOD_se_inquire [72]
                0.00    0.00       4/141         __stdio_MOD_io_new_unit [96]
                0.00    0.00       4/5           __utils_MOD_drank [118]
                0.00    0.00       2/2           __fem_grid_MOD_fe_getnodesperelement [129]
                0.00    0.00       2/18          __memory_info_MOD_memo_echo [111]
                0.00    0.00       2/26          __memory_info_MOD_storearray [104]
                0.00    0.00       1/1           __gll_MOD_get_gll_info [150]
                0.00    0.00       1/1           __gll_MOD_print_gll_a [151]
                0.00    0.00       1/1           __fem_grid_MOD_fe_getnbelements [144]
                0.00    0.00       1/1           __fem_grid_MOD_fe_unsetconnectivity [148]
                0.00    0.00       1/1           __fem_grid_MOD_fe_getnbnodes [145]
-----------------------------------------------
                0.00    0.00       1/1           __mat_gen_MOD_mat_init_work [38]
[172]    0.0    0.00    0.00       1         __spec_grid_MOD_se_isflat [172]
-----------------------------------------------
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_init [40]
[173]    0.0    0.00    0.00       1         __time_evol_MOD_time_getcoefa2d [173]
-----------------------------------------------
                0.00    0.00       1/1           __bc_dynflt_MOD_bc_dynflt_init [40]
[174]    0.0    0.00    0.00       1         __time_evol_MOD_time_getcoefa2v [174]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[175]    0.0    0.00    0.00       1         __time_evol_MOD_time_init [175]
-----------------------------------------------
                0.00    0.00       1/1           __init_MOD_init_main [25]
[176]    0.0    0.00    0.00       1         __time_evol_MOD_time_needsalphafield [176]
-----------------------------------------------
                0.00    0.00       1/1           __input_MOD_read_main [153]
[177]    0.0    0.00    0.00       1         __time_evol_MOD_time_read [177]
-----------------------------------------------
                0.00    0.00       1/1           __spec_grid_MOD_se_firstelementtagged [170]
[178]    0.0    0.00    0.00       1         __utils_MOD_unique [178]
                0.00    0.00       1/5           __utils_MOD_drank [118]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

   [1] MAIN__ (main.f90)      [68] __generic_list_MOD_li_add_to_head [67] __prop_elem_MOD_prop_size
  [81] __bc_abso_MOD_bc_abso_apply [61] __generic_list_MOD_li_associated [28] __prop_mat_MOD_mat_getprop_e
 [126] __bc_abso_MOD_bc_abso_init [109] __generic_list_MOD_li_check_list [83] __prop_mat_MOD_mat_getprop_ij
 [127] __bc_abso_MOD_bc_abso_read [93] __generic_list_MOD_li_get_head [18] __prop_mat_MOD_mat_iskind_elem
  [86] __bc_dirneu_MOD_bc_dirneu_apply [75] __generic_list_MOD_li_get_len [79] __prop_mat_MOD_mat_isprop_input
 [134] __bc_dirneu_MOD_bc_dirneu_init [69] __generic_list_MOD_li_get_next [124] __prop_mat_MOD_mat_setkind
 [135] __bc_dirneu_MOD_bc_dirneu_read [73] __generic_list_MOD_li_init_list [29] __prop_mat_MOD_mat_setprop_elem_from_input
  [20] __bc_dynflt_MOD___copy_bc_dynflt_Bc_dynflt_input_type [62] __generic_list_MOD_li_remove_head [80] __prop_mat_MOD_mat_setprop_elem_ptr_input
  [23] __bc_dynflt_MOD_bc_dynflt_apply [150] __gll_MOD_get_gll_info [117] __prop_mat_MOD_mat_setprop_input
  [40] __bc_dynflt_MOD_bc_dynflt_init [107] __gll_MOD_hdgll [165] __rcmlib_MOD_genrcm
 [136] __bc_dynflt_MOD_bc_dynflt_read [95] __gll_MOD_hgll [131] __rcmlib_MOD_level_set (rcm.f90)
  [21] __bc_dynflt_MOD_bc_dynflt_write [151] __gll_MOD_print_gll_a [166] __rcmlib_MOD_perm_inverse
  [87] __bc_dynflt_normal_MOD_normal_getsigma [152] __gll_MOD_zwgljd [44] __receivers_MOD_rec_init
 [137] __bc_dynflt_normal_MOD_normal_init [25] __init_MOD_init_main [167] __receivers_MOD_rec_read
 [138] __bc_dynflt_normal_MOD_normal_read [153] __input_MOD_read_main [85] __receivers_MOD_rec_store
  [88] __bc_dynflt_normal_MOD_normal_update [100] __mat_damage_MOD_mat_anydamage [168] __receivers_MOD_rec_write
 [139] __bc_dynflt_swf_MOD_swf_init [57] __mat_damage_MOD_mat_isdamage [4] __solver_MOD_compute_fint (solver.f90)
  [84] __bc_dynflt_swf_MOD_swf_mu [9] __mat_elastic_MOD_mat_elast_add_25d_f [90] __solver_MOD_solve
 [140] __bc_dynflt_swf_MOD_swf_read [6] __mat_elastic_MOD_mat_elast_f [3] __solver_MOD_solve_leapfrog (solver.f90)
  [89] __bc_dynflt_swf_MOD_swf_update_state [35] __mat_elastic_MOD_mat_elast_init_elem_prop [91] __sources_MOD_so_add
  [31] __bc_dynflt_twf_MOD_twf_mu [41] __mat_elastic_MOD_mat_elast_init_elem_work [169] __sources_MOD_so_read
 [141] __bc_dynflt_twf_MOD_twf_read [154] __mat_elastic_MOD_mat_elast_read [16] __spec_grid_MOD___copy_spec_grid_Sem_grid_type
  [76] __bc_gen_MOD___copy_bc_gen_Bc_type [34] __mat_elastic_MOD_mat_elast_stress [120] __spec_grid_MOD_bc_get_normal_and_weights
  [24] __bc_gen_MOD_bc_apply  [52] __mat_elastic_MOD_mat_iselastic [121] __spec_grid_MOD_bc_inquire
  [39] __bc_gen_MOD_bc_init   [78] __mat_elastic_MOD_mat_iselastichomogeneous [122] __spec_grid_MOD_bc_tag_exists
 [142] __bc_gen_MOD_bc_read    [5] __mat_gen_MOD_mat_fint [71] __spec_grid_MOD_se_elem_coord
  [22] __bc_gen_MOD_bc_write  [27] __mat_gen_MOD_mat_init_prop [113] __spec_grid_MOD_se_find_nearest_node
 [119] __bc_periodic_MOD_bc_perio_intersects [38] __mat_gen_MOD_mat_init_work [43] __spec_grid_MOD_se_find_point
 [112] __distribution_cd_MOD_dist_cd_init_1 [155] __mat_gen_MOD_mat_read [170] __spec_grid_MOD_se_firstelementtagged
  [64] __distribution_cd_MOD_dist_cd_init_2 [13] __mat_gen_MOD_mat_strain_gen [94] __spec_grid_MOD_se_get_edge_nodes
  [65] __distribution_cd_MOD_dist_cd_isdist [97] __mat_gen_MOD_mat_stress (mat_gen.f90) [171] __spec_grid_MOD_se_init
 [108] __distribution_cd_MOD_dist_cd_read [12] __mat_gen_MOD_mat_stress_dv [114] __spec_grid_MOD_se_init_interpol
 [128] __echo_MOD_echo_banner [101] __mat_gen_MOD_mat_write [72] __spec_grid_MOD_se_inquire
 [143] __echo_MOD_echo_set    [53] __mat_kelvin_voigt_MOD_mat_iskelvinvoigt [15] __spec_grid_MOD_se_inversejacobian_e
  [99] __elem_q4_MOD_q4_getdershape [26] __mat_mass_MOD_mat_mass_init [172] __spec_grid_MOD_se_isflat
  [98] __elem_q4_MOD_q4_getshape [37] __mat_mass_MOD_mat_mass_init_elem_prop [92] __spec_grid_MOD_se_jacobian_eij
 [103] __fem_grid_MOD___copy_fem_grid_Fem_grid_type [102] __mat_plastic_MOD_mat_anyplastic [115] __spec_grid_MOD_se_node_belongs_to_2
  [42] __fem_grid_MOD_fe_find_point [58] __mat_plastic_MOD_mat_isplastic [36] __spec_grid_MOD_se_volumeweights_e
 [105] __fem_grid_MOD_fe_getdershape [59] __mat_visco_MOD_mat_isvisco [33] __stdio_MOD_io_field_node_multi
  [70] __fem_grid_MOD_fe_getedgeconn [111] __memory_info_MOD_memo_echo [32] __stdio_MOD_io_field_node_single
  [56] __fem_grid_MOD_fe_getelementcoord [104] __memory_info_MOD_storearray [96] __stdio_MOD_io_new_unit
  [77] __fem_grid_MOD_fe_getelementsizes [156] __mesh_cartesian_MOD_cart_build [173] __time_evol_MOD_time_getcoefa2d
 [144] __fem_grid_MOD_fe_getnbelements [157] __mesh_cartesian_MOD_cart_read [174] __time_evol_MOD_time_getcoefa2v
 [145] __fem_grid_MOD_fe_getnbnodes [158] __mesh_gen_MOD_mesh_build [132] __time_evol_MOD_time_getcoefa2vrhs
 [129] __fem_grid_MOD_fe_getnodesperelement [159] __mesh_gen_MOD_mesh_read [133] __time_evol_MOD_time_getnbtimesteps
 [106] __fem_grid_MOD_fe_getshape [160] __mesh_structured_MOD_mesh_structured_boundaries [125] __time_evol_MOD_time_gettimestep
  [74] __fem_grid_MOD_fe_getvertexconn [161] __mesh_structured_MOD_mesh_structured_connectivity [175] __time_evol_MOD_time_init
 [146] __fem_grid_MOD_fe_reorder [162] __mesh_structured_MOD_mesh_structured_renumber [176] __time_evol_MOD_time_needsalphafield
 [147] __fem_grid_MOD_fe_setconnectivity [19] __mxmlib_MOD_mxm [177] __time_evol_MOD_time_read
 [148] __fem_grid_MOD_fe_unsetconnectivity [11] __plot_gen_MOD_plot_field [118] __utils_MOD_drank
 [123] __fields_class_MOD___copy_fields_class_Fields_type [163] __plot_gen_MOD_plot_init [17] __utils_MOD_invert2
  [30] __fields_class_MOD_field_add_elem_1 [164] __plot_gen_MOD_read_plot_gen [110] __utils_MOD_string_setopt
   [8] __fields_class_MOD_field_add_elem_2 [116] __plot_gmt_MOD_plot_gmt_init [63] __utils_MOD_sub2ind
  [55] __fields_class_MOD_field_get_elem_2 [130] __plot_postscript_MOD_plot_ps [60] __utils_MOD_sub2ind_b
   [7] __fields_class_MOD_field_get_elem_sub [54] __prop_elem_MOD_prop_get_1 [178] __utils_MOD_unique
  [14] __fields_class_MOD_field_strain_elem [82] __prop_elem_MOD_prop_get_ij_1 [10] _init
 [149] __fields_class_MOD_fields_init [66] __prop_elem_MOD_prop_set_cd1
